Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-03-24 00:00:00-04:00,37.27834233458131,37.59395468288114,37.243604947845895,37.45897674560547,31116000,0.0,0.0
2016-03-28 00:00:00-04:00,37.52496696426327,37.63067081926585,37.32001832430483,37.381553649902344,21676000,0.0,0.0
2016-03-29 00:00:00-04:00,37.40140208535203,38.07134322257798,37.13392615162235,38.00732421875,40062000,0.0,0.0
2016-03-30 00:00:00-04:00,38.1224547519491,38.574044471150266,38.091193003471254,38.12890625,40396000,0.0,0.0
2016-03-31 00:00:00-04:00,38.12890736598787,38.16562865790518,37.62818932303009,37.85894775390625,32554000,0.0,0.0
2016-04-01 00:00:00-04:00,37.57410288152156,38.213270710505526,37.476834425802885,38.19491195678711,31674000,0.0,0.0
2016-04-04 00:00:00-04:00,38.18696402722169,38.33236882193568,37.80386091661828,37.969112396240234,26924000,0.0,0.0
2016-04-05 00:00:00-04:00,37.62223910144288,37.857461342495476,37.49668476269407,37.644073486328125,24478000,0.0,0.0
2016-04-06 00:00:00-04:00,37.60784350560307,38.13287961678415,37.531421267245825,38.115509033203125,25312000,0.0,0.0
2016-04-07 00:00:00-04:00,37.97904163283596,38.17952649911455,37.590974897734576,37.72099304199219,25498000,0.0,0.0
2016-04-08 00:00:00-04:00,38.006335978479505,38.068863268773214,37.505125700328605,37.68873596191406,23434000,0.0,0.0
2016-04-11 00:00:00-04:00,37.98549084155288,38.07332814288153,37.58303319957296,37.59295654296875,31774000,0.0,0.0
2016-04-12 00:00:00-04:00,37.63712288040206,37.959186656338254,37.29669278016015,37.929412841796875,27388000,0.0,0.0
2016-04-13 00:00:00-04:00,38.22666653316887,38.496626134826585,37.94281197985296,38.306068420410156,35426000,0.0,0.0
2016-04-14 00:00:00-04:00,38.477275646798326,38.688179812068626,38.37107581131081,38.478763580322266,26992000,0.0,0.0
2016-04-15 00:00:00-04:00,38.48423118914257,38.75369487098233,38.455941515806046,38.707542419433594,31712000,0.0,0.0
2016-04-18 00:00:00-04:00,38.71696171203582,39.131830139325714,38.58893127921475,39.088653564453125,33540000,0.0,0.0
2016-04-19 00:00:00-04:00,39.22860084163421,39.250931203936716,38.22468484675957,38.52144241333008,43952000,0.0,0.0
2016-04-20 00:00:00-04:00,38.665848675844444,38.6906627117743,38.27430635974402,38.45543670654297,34262000,0.0,0.0
2016-04-21 00:00:00-04:00,38.57405241642249,38.79091214733377,38.28821010411514,38.707542419433594,77628000,0.0,0.0
2016-04-22 00:00:00-04:00,36.91656680205609,37.413313231947384,36.2446455376091,36.61186981201172,140798000,0.0,0.0
2016-04-25 00:00:00-04:00,36.49178416484708,36.96470858283177,36.479377144506714,36.832210540771484,49442000,0.0,0.0
2016-04-26 00:00:00-04:00,36.94188143430849,36.99994113915142,35.74591587809046,35.996524810791016,55864000,0.0,0.0
2016-04-27 00:00:00-04:00,35.99403609268807,36.084849257687694,35.18812509815023,35.802486419677734,66262000,0.0,0.0
2016-04-28 00:00:00-04:00,35.893303492597134,36.18956510082308,34.8963349082586,34.9886360168457,62590000,0.0,0.0
2016-04-29 00:00:00-04:00,34.94198449323569,35.338486564419085,34.925109889686766,35.12857437133789,58278000,0.0,0.0
2016-05-02 00:00:00-04:00,35.32906245557149,35.50225337679018,35.05314732845683,35.45262908935547,33476000,0.0,0.0
2016-05-03 00:00:00-04:00,35.357845062793025,35.40101785302601,35.101284424597104,35.156368255615234,38620000,0.0,0.0
2016-05-04 00:00:00-04:00,35.073494500818576,35.484387546774165,34.93851280156946,35.3017692565918,34172000,0.0,0.0
2016-05-05 00:00:00-04:00,35.48190878330955,35.60845129080285,35.206489619631846,35.4675178527832,29668000,0.0,0.0
2016-05-06 00:00:00-04:00,35.34296341649924,36.027291808216624,35.33055639600851,35.98709487915039,39952000,0.0,0.0
2016-05-09 00:00:00-04:00,36.062522320480696,36.439177776356786,35.903722314592194,36.18311309814453,38074000,0.0,0.0
2016-05-10 00:00:00-04:00,36.47242148241552,36.72253060043532,36.30617804821735,36.69176483154297,32634000,0.0,0.0
2016-05-11 00:00:00-04:00,36.74834072172119,36.76223567428409,36.12207211455834,36.253578186035156,29834000,0.0,0.0
2016-05-12 00:00:00-04:00,36.325529906164135,36.492769087381554,35.94193080803441,36.1305046081543,27094000,0.0,0.0
2016-05-13 00:00:00-04:00,36.058555827827455,36.290302453464385,35.904219617282386,35.9697265625,25244000,0.0,0.0
2016-05-16 00:00:00-04:00,35.944415208614586,36.3592798926027,35.73003539002786,36.241172790527344,22538000,0.0,0.0
2016-05-17 00:00:00-04:00,36.278887020581564,36.516589140023775,35.630784049934775,35.73945999145508,33404000,0.0,0.0
2016-05-18 00:00:00-04:00,35.655599194264354,36.00644867624959,35.482904224892046,35.8183708190918,32536000,0.0,0.0
2016-05-19 00:00:00-04:00,35.645672242814435,35.75484795221574,35.24916632942593,35.497291564941406,30598000,0.0,0.0
2016-05-20 00:00:00-04:00,35.55436334493607,36.11214536480229,35.48240490592018,35.81489181518555,34798000,0.0,0.0
2016-05-23 00:00:00-04:00,35.729040756282096,35.90371961379226,35.57818019412265,35.593563079833984,24816000,0.0,0.0
2016-05-24 00:00:00-04:00,35.72258945308347,36.434707647390326,35.712662323731934,36.37664794921875,37884000,0.0,0.0
2016-05-25 00:00:00-04:00,36.474409871843534,36.71707556634119,36.35531081808167,36.62824630737305,32216000,0.0,0.0
2016-05-26 00:00:00-04:00,36.52403416988524,36.77712297201267,36.375161299173726,36.570186614990234,27202000,0.0,0.0
2016-05-27 00:00:00-04:00,36.59897138235444,37.11507237120219,36.57415734222013,37.09968948364258,34802000,0.0,0.0
2016-05-31 00:00:00-04:00,37.15725268861202,37.39148298848767,36.998948655728036,37.161720275878906,42484000,0.0,0.0
2016-06-01 00:00:00-04:00,37.142860479844515,37.286773576253076,36.93790802797835,37.142364501953125,20788000,0.0,0.0
2016-06-02 00:00:00-04:00,37.025249972912654,37.08480139568827,36.57366020223531,36.9344367980957,33916000,0.0,0.0
2016-06-03 00:00:00-04:00,36.796472954004905,36.796472954004905,36.42031353513087,36.51708221435547,24608000,0.0,0.0
2016-06-06 00:00:00-04:00,36.648099616884046,36.648099616884046,36.14142978174097,36.22926330566406,29992000,0.0,0.0
2016-06-07 00:00:00-04:00,36.388560188496065,36.55926744362353,36.26598550377393,36.28037643432617,24314000,0.0,0.0
2016-06-08 00:00:00-04:00,36.69771632427627,36.911600129943366,36.51261816214255,36.8679313659668,32314000,0.0,0.0
2016-06-09 00:00:00-04:00,36.57713578763428,36.91756214481762,36.54884990302641,36.847591400146484,19180000,0.0,0.0
2016-06-10 00:00:00-04:00,36.52155194105118,36.70466620393204,36.251592336250305,36.384586334228516,29050000,0.0,0.0
2016-06-13 00:00:00-04:00,36.21735184827314,36.672909402759835,36.21735184827314,36.319580078125,23354000,0.0,0.0
2016-06-14 00:00:00-04:00,36.19204810749365,36.52403908357011,36.05260258375727,36.387569427490234,26584000,0.0,0.0
2016-06-15 00:00:00-04:00,36.47043864948237,36.58110229443643,36.29129219601864,36.334964752197266,23234000,0.0,0.0
2016-06-16 00:00:00-04:00,36.12505091499272,36.24564169701338,35.50870938738211,35.94094467163086,45002000,0.0,0.0
2016-06-17 00:00:00-04:00,35.799012305008986,35.799012305008986,34.79311239929035,34.94844055175781,82262000,0.0,0.0
2016-06-20 00:00:00-04:00,35.24917278891917,35.525087980219574,35.00601107365943,35.04174041748047,45654000,0.0,0.0
2016-06-21 00:00:00-04:00,35.23626328248936,35.50076714569355,34.96878733814499,35.17820358276367,30318000,0.0,0.0
2016-06-22 00:00:00-04:00,35.43476530285658,35.44270473513689,35.02932798994833,35.25710678100586,29058000,0.0,0.0
2016-06-23 00:00:00-04:00,35.261084017046265,35.4759598451535,34.7499465413126,35.4754638671875,42500000,0.0,0.0
2016-06-24 00:00:00-04:00,34.2497234317411,34.98566384698988,33.988695157284305,34.00308609008789,95436000,0.0,0.0
2016-06-27 00:00:00-04:00,33.86859627887684,33.91028113376816,33.38078125220872,33.80160140991211,58146000,0.0,0.0
2016-06-28 00:00:00-04:00,34.30926584706551,34.3772526696022,33.98571036078369,34.30380630493164,38246000,0.0,0.0
2016-06-29 00:00:00-04:00,34.45268404715995,34.71271651961875,34.374274115670566,34.49883270263672,43124000,0.0,0.0
2016-06-30 00:00:00-04:00,34.620914273710774,34.92461932375212,34.4844446351257,34.9127082824707,42250000,0.0,0.0
2016-07-01 00:00:00-04:00,34.990628011562855,35.359340299381785,34.92264117000077,35.24619674682617,30984000,0.0,0.0
2016-07-05 00:00:00-04:00,34.986149611578966,35.14048200374515,34.694355644887416,34.980194091796875,28440000,0.0,0.0
2016-07-06 00:00:00-04:00,34.72959668732177,35.38266330533006,34.687911825710025,35.182674407958984,28902000,0.0,0.0
2016-07-07 00:00:00-04:00,35.23924586571344,35.24222173319167,34.77078526162171,35.09781265258789,21174000,0.0,0.0
2016-07-08 00:00:00-04:00,35.26157630150959,35.6258247532372,35.13999356293206,35.619869232177734,29946000,0.0,0.0
2016-07-11 00:00:00-04:00,35.701247112052855,36.173179457651024,35.67395318848012,36.08732986450195,28822000,0.0,0.0
2016-07-12 00:00:00-04:00,36.3215636845513,36.5041819726617,36.102220318805394,36.3508415222168,26468000,0.0,0.0
2016-07-13 00:00:00-04:00,36.500214816525784,36.500214816525784,36.17765126018955,36.200477600097656,20436000,0.0,0.0
2016-07-14 00:00:00-04:00,36.421809480689575,36.53098520149089,36.25556600986612,36.51411437988281,21408000,0.0,0.0
2016-07-15 00:00:00-04:00,36.77215642408673,36.77215642408673,36.45654036036793,36.505672454833984,32342000,0.0,0.0
2016-07-18 00:00:00-04:00,36.618815969382744,37.473855255432206,36.549341211486535,37.37758255004883,38698000,0.0,0.0
2016-07-19 00:00:00-04:00,37.21233351393926,37.54581237379083,37.143850707206795,37.38800811767578,30436000,0.0,0.0
2016-07-20 00:00:00-04:00,37.419761011169875,37.74679211648272,37.419761011169875,37.570125579833984,22502000,0.0,0.0
2016-07-21 00:00:00-04:00,37.56615228014126,37.62322379986943,37.294208798151395,37.437625885009766,19062000,0.0,0.0
2016-07-22 00:00:00-04:00,37.58204516795567,37.68774525565149,37.35079073151822,37.6793098449707,20920000,0.0,0.0
2016-07-25 00:00:00-04:00,37.59990796914576,37.706107820917374,37.42076150261181,37.59196853637695,21466000,0.0,0.0
2016-07-26 00:00:00-04:00,37.59196387653886,37.67831324263924,37.35525371220503,37.59841537475586,23792000,0.0,0.0
2016-07-27 00:00:00-04:00,37.66392467239359,37.93586821198578,37.51306410076188,37.81279754638672,32172000,0.0,0.0
2016-07-28 00:00:00-04:00,38.15372131646958,38.16017281469463,37.66987409395257,38.004844665527344,73464000,0.0,0.0
2016-07-29 00:00:00-04:00,39.58639478325421,39.89555555934584,39.20378385523221,39.27028274536133,101810000,0.0,0.0
2016-08-01 00:00:00-04:00,39.038534655865156,40.07172847201896,38.957644831751125,39.74668502807617,60594000,0.0,0.0
2016-08-02 00:00:00-04:00,39.56753630113983,39.81516553779431,39.42858678680272,39.705989837646484,39928000,0.0,0.0
2016-08-03 00:00:00-04:00,39.524863469094136,39.67721197236737,39.35365644809422,39.64644241333008,29206000,0.0,0.0
2016-08-04 00:00:00-04:00,39.612700246767346,39.70996492459635,39.398320415988366,39.56357192993164,21520000,0.0,0.0
2016-08-05 00:00:00-04:00,39.70549905471827,40.05833242894976,39.59135977524195,40.043941497802734,36146000,0.0,0.0
2016-08-08 00:00:00-04:00,39.997788695830934,40.07719059147321,39.78390485601482,39.95957946777344,24426000,0.0,0.0
2016-08-09 00:00:00-04:00,39.92285117060353,40.36153790067214,39.90151276473938,40.071231842041016,32154000,0.0,0.0
2016-08-10 00:00:00-04:00,40.04989447611076,40.23995622241922,40.022104571371635,40.12135314941406,18370000,0.0,0.0
2016-08-11 00:00:00-04:00,40.21961166919068,40.388834781018886,39.99778839867648,40.106964111328125,25646000,0.0,0.0
2016-08-12 00:00:00-04:00,39.95262776393017,40.056839901366175,39.88066933035673,40.04989242553711,17946000,0.0,0.0
2016-08-15 00:00:00-04:00,40.057827501491644,40.26377186477861,39.90001948593573,39.99579620361328,18596000,0.0,0.0
2016-08-16 00:00:00-04:00,39.87372570749242,39.91144274340356,39.55116213506504,39.75909423828125,21158000,0.0,0.0
2016-08-17 00:00:00-04:00,39.70003791868389,39.97942869228269,39.51642388031734,39.9690055847168,21322000,0.0,0.0
2016-08-18 00:00:00-04:00,39.966031872791405,40.09704197469958,39.780929890816125,39.836509704589844,17292000,0.0,0.0
2016-08-19 00:00:00-04:00,39.68961425481412,39.7610767148754,39.54520897326724,39.68266677856445,22416000,0.0,0.0
2016-08-22 00:00:00-04:00,39.626089721255006,39.66529468417514,39.418657417202056,39.548675537109375,17056000,0.0,0.0
2016-08-23 00:00:00-04:00,39.72385653013412,39.74966252422521,39.5010413073855,39.53081512451172,18350000,0.0,0.0
2016-08-24 00:00:00-04:00,39.54421453019754,39.62361642485331,39.2415014324812,39.38243865966797,25672000,0.0,0.0
2016-08-25 00:00:00-04:00,39.30304030299668,39.43802202162598,39.06633010355701,39.26830291748047,24054000,0.0,0.0
2016-08-26 00:00:00-04:00,39.32734967039455,39.67025964837226,39.17450520791804,39.36357498168945,24978000,0.0,0.0
2016-08-29 00:00:00-04:00,39.35514171663045,39.626589256355444,39.21966404264613,39.49260330200195,15474000,0.0,0.0
2016-08-30 00:00:00-04:00,39.346708829907826,39.60078958910476,39.17748572103918,39.299068450927734,23348000,0.0,0.0
2016-08-31 00:00:00-04:00,39.18393163618605,39.281692269609195,39.06483259875173,39.19633865356445,21428000,0.0,0.0
2016-09-01 00:00:00-04:00,39.302047702422755,39.347208195898546,39.021668733245235,39.27326583862305,26070000,0.0,0.0
2016-09-02 00:00:00-04:00,39.465306340879856,39.556119499035155,39.365558009988526,39.54470443725586,26998000,0.0,0.0
2016-09-06 00:00:00-04:00,39.62014215915034,40.240455284688544,39.473253192283245,40.0980339050293,39790000,0.0,0.0
2016-09-07 00:00:00-04:00,40.09355889075095,40.22605690173716,39.88463865003114,40.09653854370117,22906000,0.0,0.0
2016-09-08 00:00:00-04:00,39.95908378895613,40.11788379533845,39.75015972648589,39.840972900390625,23554000,0.0,0.0
2016-09-09 00:00:00-04:00,39.63899833518388,39.786883035206195,39.10701852680097,39.12835693359375,37752000,0.0,0.0
2016-09-12 00:00:00-04:00,38.93184495855765,39.70847439668912,38.88122492517434,39.641483306884766,37274000,0.0,0.0
2016-09-13 00:00:00-04:00,39.402786414339865,39.491119699933996,38.922414779621576,39.1402702331543,36180000,0.0,0.0
2016-09-14 00:00:00-04:00,39.08121487248913,39.51791773630002,39.08121487248913,39.22661590576172,25842000,0.0,0.0
2016-09-15 00:00:00-04:00,39.20428402273063,39.88116889209936,39.13728914761188,39.761077880859375,31144000,0.0,0.0
2016-09-16 00:00:00-04:00,39.65140453409231,39.65140453409231,39.38342883090761,39.59929656982422,42612000,0.0,0.0
2016-09-19 00:00:00-04:00,39.755122278434975,39.89804341636421,39.38045452860479,39.47126770019531,22990000,0.0,0.0
2016-09-20 00:00:00-04:00,39.70003651669637,39.836506149440616,39.61368715023783,39.689117431640625,20984000,0.0,0.0
2016-09-21 00:00:00-04:00,39.762560136450716,39.99331854620065,39.5030198692311,39.94964599609375,26970000,0.0,0.0
2016-09-22 00:00:00-04:00,40.196288436832035,40.645890488382086,40.082648925777185,40.49155807495117,35186000,0.0,0.0
2016-09-23 00:00:00-04:00,40.451363792006376,40.54366490214864,40.33176875253905,40.44243240356445,28234000,0.0,0.0
2016-09-26 00:00:00-04:00,40.18736367057849,40.20026666966185,39.72237486998499,39.83155059814453,29454000,0.0,0.0
2016-09-27 00:00:00-04:00,39.790850811853275,40.36947904221922,39.790850811853275,40.232513427734375,27346000,0.0,0.0
2016-09-28 00:00:00-04:00,39.902506952979145,40.20869567824468,39.83799575392633,40.19926452636719,29406000,0.0,0.0
2016-09-29 00:00:00-04:00,40.05882967497996,40.390324651932666,39.74271758545197,39.831050872802734,27000000,0.0,0.0
2016-09-30 00:00:00-04:00,39.87868580693293,40.101501013469054,39.77447366848317,39.901512145996094,33204000,0.0,0.0
2016-10-03 00:00:00-04:00,39.826578944823616,39.87570725530058,39.51295056512413,39.718894958496094,29784000,0.0,0.0
2016-10-04 00:00:00-04:00,39.94815738987062,40.02259570744244,39.68365734898335,39.83848571777344,25174000,0.0,0.0
2016-10-05 00:00:00-04:00,39.997788058157994,40.12185067855309,39.735271886577976,39.761077880859375,24276000,0.0,0.0
2016-10-06 00:00:00-04:00,39.90250667541786,40.04493183353091,39.725347921671634,39.852882385253906,21998000,0.0,0.0
2016-10-07 00:00:00-04:00,39.994311937868844,39.99480791569887,39.54222625274888,39.735267639160156,23262000,0.0,0.0
2016-10-10 00:00:00-04:00,39.89506342743224,40.562520923946174,39.8111977329862,40.40322494506836,29922000,0.0,0.0
2016-10-11 00:00:00-04:00,40.403224407767155,40.685591046230755,40.065773936868496,40.174949645996094,34432000,0.0,0.0
2016-10-12 00:00:00-04:00,40.29355364759973,40.4196001794308,40.124334323432066,40.28412628173828,18158000,0.0,0.0
2016-10-13 00:00:00-04:00,40.00126034912596,40.02557462163713,39.63155240822839,39.902503967285156,27380000,0.0,0.0
2016-10-14 00:00:00-04:00,40.06974741680068,40.20075751665259,39.815170671603966,39.928314208984375,22238000,0.0,0.0
2016-10-17 00:00:00-04:00,39.99729364904683,40.36948152483003,39.89010563074342,40.03947448730469,21128000,0.0,0.0
2016-10-18 00:00:00-04:00,40.40520317044521,41.12972830967736,40.3615344067951,40.766475677490234,45786000,0.0,0.0
2016-10-19 00:00:00-04:00,40.83545773945552,41.178863714771445,40.83545773945552,41.0319709777832,30002000,0.0,0.0
2016-10-20 00:00:00-04:00,41.06770377505458,41.112864265659525,40.71983396978358,40.77342987060547,27878000,0.0,0.0
2016-10-21 00:00:00-04:00,40.69253944892191,40.905431329349284,40.608673753681884,40.89401626586914,32316000,0.0,0.0
2016-10-24 00:00:00-04:00,41.19325388991674,41.58280851450001,41.14114592811114,41.4736328125,28952000,0.0,0.0
2016-10-25 00:00:00-04:00,41.6105956476895,41.6105956476895,40.95554526538859,41.11682891845703,37814000,0.0,0.0
2016-10-26 00:00:00-04:00,41.04587013414104,41.07515176062275,40.51141040816944,40.7967529296875,35898000,0.0,0.0
2016-10-27 00:00:00-04:00,40.84191387983384,41.019072643956065,40.4250614886426,40.56103515625,59470000,0.0,0.0
2016-10-28 00:00:00-04:00,41.18581287194011,41.63541491643057,40.54366161795539,40.67070388793945,87098000,0.0,0.0
2016-10-31 00:00:00-04:00,40.81312331407042,40.823050443143075,40.097037317012415,40.191322326660156,44854000,0.0,0.0
2016-11-01 00:00:00-04:00,40.239468458739196,40.39281273006137,39.61369571041388,39.971988677978516,47118000,0.0,0.0
2016-11-02 00:00:00-04:00,40.0355007579485,40.0355007579485,38.955658585139375,39.1253776550293,47014000,0.0,0.0
2016-11-03 00:00:00-04:00,38.930846978309965,39.20378624508538,38.639548958523115,38.81621551513672,43504000,0.0,0.0
2016-11-04 00:00:00-04:00,38.275795999079094,39.12835542657127,38.26090909129383,38.762123107910156,39412000,0.0,0.0
2016-11-07 00:00:00-05:00,39.44943201577227,39.94816236931584,39.34769976194644,39.800777435302734,39852000,0.0,0.0
2016-11-08 00:00:00-05:00,39.80077366327302,40.49601719627724,39.6811748593452,40.29454040527344,35382000,0.0,0.0
2016-11-09 00:00:00-05:00,39.79084997995276,40.28114491967384,39.30502262707691,39.977439880371094,61970000,0.0,0.0
2016-11-10 00:00:00-05:00,40.19628812436219,40.19926399159507,38.12344893912965,38.721927642822266,118192000,0.0,0.0
2016-11-11 00:00:00-05:00,38.549231127786086,38.57304942295509,37.98995741521665,38.29813003540039,71852000,0.0,0.0
2016-11-14 00:00:00-05:00,38.29862461145487,38.29961656712263,36.90068647707908,37.37857437133789,73766000,0.0,0.0
2016-11-15 00:00:00-05:00,37.98648243293769,38.71944684458934,37.974079200334565,38.467350006103516,58878000,0.0,0.0
2016-11-16 00:00:00-05:00,38.232126904638434,38.88122182394265,38.02916216767748,38.70654296875,35968000,0.0,0.0
2016-11-17 00:00:00-05:00,38.831599216389655,39.14919921380259,38.70009314493386,39.01322555541992,30674000,0.0,0.0
2016-11-18 00:00:00-05:00,39.063347327242795,39.267799994654,38.47677970064302,38.507545471191406,36126000,0.0,0.0
2016-11-21 00:00:00-05:00,38.61325282569625,39.03258513255645,38.52392757816336,38.945743560791016,32616000,0.0,0.0
2016-11-22 00:00:00-05:00,39.15366674041165,39.390872889319226,38.89313448725489,38.95566177368164,27884000,0.0,0.0
2016-11-23 00:00:00-05:00,39.179969683000955,39.179969683000955,38.34279309262319,38.65791320800781,26260000,0.0,0.0
2016-11-25 00:00:00-05:00,38.837059277296895,38.85145020792031,38.61771590062323,38.71895217895508,12270000,0.0,0.0
2016-11-28 00:00:00-05:00,38.62565722447838,39.68713701400045,38.61325020475658,38.994869232177734,51508000,0.0,0.0
2016-11-29 00:00:00-05:00,39.123390933103416,39.52336866675731,38.972530375237625,39.175994873046875,31240000,0.0,0.0
2016-11-30 00:00:00-05:00,39.15912852164099,39.27872355867141,38.36760837343348,38.503082275390625,45582000,0.0,0.0
2016-12-01 00:00:00-05:00,38.635583087431,38.63806297685768,37.385525725757915,37.92991256713867,57342000,0.0,0.0
2016-12-02 00:00:00-05:00,37.80932473476723,38.2361004442691,37.66541164332212,37.936363220214844,34376000,0.0,0.0
2016-12-05 00:00:00-05:00,38.211288263024024,38.70753875994642,38.06092366581583,38.619205474853516,33770000,0.0,0.0
2016-12-06 00:00:00-05:00,38.71696031343343,38.96955311114852,38.3760380299774,38.51796340942383,34682000,0.0,0.0
2016-12-07 00:00:00-05:00,38.70506022337349,39.303039215638044,38.38646445520646,39.27674102783203,40588000,0.0,0.0
2016-12-08 00:00:00-05:00,39.35018236538926,39.65041558282734,39.10007320456806,39.460350036621094,32250000,0.0,0.0
2016-12-09 00:00:00-05:00,39.665297202997664,40.193805124916956,39.60326589896358,40.16899108886719,38090000,0.0,0.0
2016-12-12 00:00:00-05:00,39.93923087169484,40.26328236335778,39.92483994144819,40.09207534790039,32572000,0.0,0.0
2016-12-13 00:00:00-05:00,40.31488405381752,40.90591919858052,40.29255369525697,40.46127700805664,42564000,0.0,0.0
2016-12-14 00:00:00-05:00,40.49006894588856,40.903941647693976,40.33424481733955,40.58782958984375,35994000,0.0,0.0
2016-12-15 00:00:00-05:00,40.56153078021334,40.84141754554619,40.295538968262576,40.4766731262207,35394000,0.0,0.0
2016-12-16 00:00:00-05:00,40.60867105289414,40.65283579804835,40.102989453491496,40.18834686279297,51978000,0.0,0.0
2016-12-19 00:00:00-05:00,40.160562492013334,40.50496047158546,39.92335253407247,40.32035446166992,25272000,0.0,0.0
2016-12-20 00:00:00-05:00,40.36352490087307,40.51835708231239,40.24591377764941,40.45433807373047,25438000,0.0,0.0
2016-12-21 00:00:00-05:00,40.48014456958401,40.48014456958401,39.95312830209719,40.30546569824219,29192000,0.0,0.0
2016-12-22 00:00:00-05:00,40.15162661739674,40.24938726157445,39.999274333530465,40.1804084777832,22632000,0.0,0.0
2016-12-23 00:00:00-05:00,40.097535534257176,40.2444244923585,39.953622443389605,40.08711242675781,15310000,0.0,0.0
2016-12-27 00:00:00-05:00,40.13078637113699,40.49404288330109,39.987869003674696,40.19281768798828,19520000,0.0,0.0
2016-12-28 00:00:00-05:00,40.36153392601731,40.36153392601731,39.82111878444647,39.92681884765625,24296000,0.0,0.0
2016-12-29 00:00:00-05:00,39.81566642926072,39.98538173439257,39.607738109925165,39.842960357666016,21148000,0.0,0.0
2016-12-30 00:00:00-05:00,39.85933451989293,39.86330612904933,39.184929539720855,39.32537078857422,34718000,0.0,0.0
2017-01-03 00:00:00-05:00,39.730805875367494,40.26774928119872,39.54570767929019,40.097537994384766,39180000,0.0,0.0
2017-01-04 00:00:00-05:00,40.19082879563864,40.366503401669846,39.903998354295574,40.08562469482422,30306000,0.0,0.0
